2023 Referendum Polling Place Results By State [Please Note: These results are not final. Event:29581 Phase:PostElection Generated:2023-10-16T21:15:21 Cycle:1adc7347-4316-4308-a6b1-1fe08cde6680 Created:2023-10-16T21:15:15 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.11.168.0]
QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,QLD,311,Mount Perry,30,10.1,267,89.9,297,97.7,7,2.3,304
1,QLD,158,Mount Pleasant East,350,25.2,1039,74.8,1389,99.14,12,0.86,1401
1,QLD,158,Mount Pleasant West,191,23.29,629,76.71,820,99.27,6,0.73,826
1,QLD,304,Mount Tarampa,23,9.09,230,90.91,253,98.83,3,1.17,256
1,QLD,310,Mount Thompson,411,55.92,324,44.08,735,99.06,7,0.94,742
1,QLD,164,Mount Tyson,21,9.46,201,90.54,222,100,0,0,222
1,QLD,162,Mount Warren Park,433,28.1,1108,71.9,1541,99.1,14,0.9,1555
1,QLD,160,Mountain Creek,623,37.31,1047,62.69,1670,98.7,22,1.3,1692
1,QLD,160,Mountain Creek South,488,38.49,780,61.51,1268,99.37,8,0.63,1276
1,QLD,311,Moura,117,15.92,618,84.08,735,99.86,1,0.14,736
1,QLD,167,Mourilyan,61,13.83,380,86.17,441,99.55,2,0.45,443
1,QLD,155,Mt Cotton,586,31.69,1263,68.31,1849,98.67,25,1.33,1874
1,QLD,310,Mt Gravatt West,623,60.66,404,39.34,1027,99.04,10,0.96,1037
1,QLD,167,Mt Isa PPVC,827,18.67,3603,81.33,4430,99.42,26,0.58,4456
1,QLD,171,Mudgeeraba (McPherson),130,37.79,214,62.21,344,98.85,4,1.15,348
1,QLD,316,Mudgeeraba (Wright),162,35.06,300,64.94,462,98.72,6,1.28,468
1,QLD,160,Mudjimba,455,41.21,649,58.79,1104,99.01,11,0.99,1115
1,QLD,311,Mulgildie,19,9.18,188,90.82,207,99.52,1,0.48,208
1,QLD,165,Mundingburra,519,36.91,887,63.09,1406,98.12,27,1.88,1433
1,QLD,311,Mundubbera,86,12.65,594,87.35,680,99.71,2,0.29,682
1,QLD,178,Mungar,48,14.5,283,85.5,331,99.1,3,0.9,334
1,QLD,170,Mungindi,8,8.99,81,91.01,89,100,0,0,89
1,QLD,310,Murarrie (Bonner),529,52.22,484,47.78,1013,98.83,12,1.17,1025
1,QLD,163,Murarrie (Griffith),270,55.33,218,44.67,488,100,0,0,488
1,QLD,178,Murgon,200,17.15,966,82.85,1166,98.9,13,1.1,1179
1,QLD,316,Murphys Creek,88,19.82,356,80.18,444,97.58,11,2.42,455
1,QLD,167,Murray Upper,35,25.18,104,74.82,139,100,0,0,139
1,QLD,170,Murrays Bridge,13,12.62,90,87.38,103,100,0,0,103
1,QLD,252,Murrumba Downs (Dickson),644,36.32,1129,63.68,1773,98.94,19,1.06,1792
1,QLD,175,Murrumba Downs (Petrie),191,36.8,328,63.2,519,99.24,4,0.76,523
1,QLD,252,Murrumba Downs North,242,34.97,450,65.03,692,98.58,10,1.42,702
1,QLD,167,Mutchilba,10,10.53,85,89.47,95,98.96,1,1.04,96
1,QLD,316,Mutdapilly,29,16.11,151,83.89,180,100,0,0,180
1,QLD,160,Nambour,637,36.99,1085,63.01,1722,98.8,21,1.2,1743
1,QLD,160,Nambour FAIRFAX PPVC,3396,29.39,8159,70.61,11555,98.96,121,1.04,11676
1,QLD,161,Nambour FISHER PPVC,622,29.51,1486,70.49,2108,98.97,22,1.03,2130
1,QLD,160,Nambour West,347,36.45,605,63.55,952,98.76,12,1.24,964
1,QLD,170,Nanango,78,19.16,329,80.84,407,98.79,5,1.21,412
1,QLD,170,Nanango East,83,14.14,504,85.86,587,98.82,7,1.18,594
1,QLD,170,Nanango PPVC,507,17.21,2439,82.79,2946,99.33,20,0.67,2966
1,QLD,302,Narangba,398,29.84,936,70.16,1334,99.26,10,0.74,1344
1,QLD,302,Narangba North,388,34.99,721,65.01,1109,98.58,16,1.42,1125
1,QLD,302,Narangba Valley,824,31.3,1809,68.7,2633,98.73,34,1.27,2667
1,QLD,157,Nebo,30,9.55,284,90.45,314,99.37,2,0.63,316
1,QLD,165,Nelly Bay,328,43.44,427,56.56,755,98.56,11,1.44,766
1,QLD,172,Nerang,191,33.99,371,66.01,562,99.12,5,0.88,567
1,QLD,172,Nerang East,121,23.36,397,76.64,518,97.37,14,2.63,532
1,QLD,172,Nerang South,411,26.97,1113,73.03,1524,98.51,23,1.49,1547
1,QLD,172,Nerang West (Moncrieff),617,31.82,1322,68.18,1939,98.78,24,1.22,1963
1,QLD,316,Nerang West (Wright),214,27.02,578,72.98,792,99.25,6,0.75,798
1,QLD,156,New Farm,1545,63.76,878,36.24,2423,98.62,34,1.38,2457
1,QLD,156,New Farm South,788,57.69,578,42.31,1366,99.27,10,0.73,1376
1,QLD,156,Newmarket,1274,65.43,673,34.57,1947,99.13,17,0.87,1964
1,QLD,156,Newmarket South,546,68.59,250,31.41,796,99.75,2,0.25,798
1,QLD,156,Newstead,556,62.9,328,37.1,884,98.66,12,1.34,896
1,QLD,164,Newtown,507,35.41,925,64.59,1432,98.22,26,1.78,1458
1,QLD,304,Newtown Ipswich,347,45.48,416,54.52,763,99.09,7,0.91,770
1,QLD,302,Ningi,305,26.18,860,73.82,1165,98.23,21,1.77,1186
1,QLD,170,Nobby,20,11.49,154,88.51,174,100,0,0,174
1,QLD,158,Nome,163,18.93,698,81.07,861,99.19,7,0.81,868
1,QLD,178,Noosa Heads,696,53.87,596,46.13,1292,99,13,1,1305
1,QLD,178,Noosa Heads PPVC,0,0,0,0,0,0,0,0,0
1,QLD,178,Noosaville,223,42.88,297,57.12,520,98.86,6,1.14,526
1,QLD,178,Noosaville East,567,43.58,734,56.42,1301,98.71,17,1.29,1318
1,QLD,178,Noosaville West,275,35.44,501,64.56,776,98.23,14,1.77,790
1,QLD,162,Norfolk Village,311,24.49,959,75.51,1270,98.91,14,1.09,1284
1,QLD,157,Norman Gardens North,463,29.49,1107,70.51,1570,99.05,15,0.95,1585
1,QLD,157,Norman Gardens South,186,29.38,447,70.62,633,99.37,4,0.63,637
1,QLD,163,Norman Park,879,59.67,594,40.33,1473,99.19,12,0.81,1485
1,QLD,163,Norman Park South,934,59.68,631,40.32,1565,98.8,19,1.2,1584
1,QLD,167,Normanton,141,49.13,146,50.87,287,100,0,0,287
1,QLD,160,North Arm,254,37.8,418,62.2,672,99.12,6,0.88,678
1,QLD,304,North Booval,259,37.48,432,62.52,691,98.29,12,1.71,703
1,QLD,304,North Ipswich,198,36.8,340,63.2,538,97.82,12,2.18,550
1,QLD,304,North Ipswich PPVC,2498,29.7,5913,70.3,8411,99.23,65,0.77,8476
1,QLD,175,North Lakes,541,37.99,883,62.01,1424,98.68,19,1.32,1443
1,QLD,252,North Lakes DICKSON PPVC,276,27.71,720,72.29,996,99.1,9,0.9,1005
1,QLD,302,North Lakes LONGMAN PPVC,646,27.9,1669,72.1,2315,98.85,27,1.15,2342
1,QLD,175,North Lakes North,1092,37.19,1844,62.81,2936,98.89,33,1.11,2969
1,QLD,175,North Lakes PETRIE PPVC,2840,32.17,5988,67.83,8828,99.17,74,0.83,8902
1,QLD,165,North Shore,572,26.19,1612,73.81,2184,99.23,17,0.77,2201
1,QLD,164,North Toowoomba PPVC,1177,23.02,3937,76.98,5114,99.51,25,0.49,5139
1,QLD,165,North Ward,765,41,1101,59,1866,99.2,15,0.8,1881
1,QLD,165,Northern Beaches,303,17.8,1399,82.2,1702,99.42,10,0.58,1712
1,QLD,168,Northern Beaches PPVC,3071,28.51,7700,71.49,10771,99.21,86,0.79,10857
1,QLD,169,Northgate,217,47.48,240,52.52,457,98.92,5,1.08,462
1,QLD,166,Norville,317,25.75,914,74.25,1231,98.88,14,1.12,1245
1,QLD,169,Nudgee,746,49.08,774,50.92,1520,99.22,12,0.78,1532
1,QLD,169,Nudgee West,700,51.06,671,48.94,1371,98.63,19,1.37,1390
1,QLD,169,Nundah,1623,59.85,1089,40.15,2712,98.69,36,1.31,2748
1,QLD,169,Nundah East,749,56.79,570,43.21,1319,96.7,45,3.3,1364
1,QLD,169,Nundah North,625,58.96,435,41.04,1060,99.25,8,0.75,1068
1,QLD,164,Oakey,250,14.53,1470,85.47,1720,99.19,14,0.81,1734
1,QLD,304,One Mile,339,32.22,713,67.78,1052,99.43,6,0.57,1058
1,QLD,158,Oonoonba,422,29.8,994,70.2,1416,86.13,228,13.87,1644
1,QLD,157,Ooralea,155,23.41,507,76.59,662,99.25,5,0.75,667
1,QLD,159,Ormeau,500,25.75,1442,74.25,1942,98.83,23,1.17,1965
1,QLD,162,Ormeau North,262,25.79,754,74.21,1016,98.55,15,1.45,1031
1,QLD,155,Ormiston,649,36.9,1110,63.1,1759,98.93,19,1.07,1778
1,QLD,156,Other Mobile Team 1,12,66.67,6,33.33,18,100,0,0,18
1,QLD,304,Other Mobile Team 1,13,31.71,28,68.29,41,100,0,0,41
1,QLD,302,Other Mobile Team 1,5,16.13,26,83.87,31,100,0,0,31
1,QLD,174,Other Mobile Team 1,8,50,8,50,16,100,0,0,16
1,QLD,158,Other Mobile Team 1,8,33.33,16,66.67,24,100,0,0,24
1,QLD,167,Other Mobile Team 1,46,90.2,5,9.8,51,98.08,1,1.92,52
1,QLD,157,Other Mobile Team 1,27,50,27,50,54,100,0,0,54
1,QLD,316,Other Mobile Team 1,5,83.33,1,16.67,6,100,0,0,6
1,QLD,178,Other Mobile Team 1,17,30.91,38,69.09,55,100,0,0,55
1,QLD,174,Other Mobile Team 2,11,36.67,19,63.33,30,100,0,0,30
1,QLD,167,Other Mobile Team 2,43,84.31,8,15.69,51,100,0,0,51
1,QLD,158,Other Mobile Team 2,5,23.81,16,76.19,21,100,0,0,21
1,QLD,157,Other Mobile Team 2,28,31.11,62,68.89,90,97.83,2,2.17,92
1,QLD,316,Other Mobile Team 2,0,0,0,0,0,0,0,0,0
1,QLD,302,Other Mobile Team 2,13,20,52,80,65,100,0,0,65
1,QLD,174,Other Mobile Team 3,8,50,8,50,16,100,0,0,16
1,QLD,316,Other Mobile Team 3,5,45.45,6,54.55,11,100,0,0,11
1,QLD,174,Other Mobile Team 4,6,31.58,13,68.42,19,100,0,0,19
1,QLD,174,Other Mobile Team 5,8,66.67,4,33.33,12,100,0,0,12
1,QLD,159,Oxenford (Fadden),376,29.72,889,70.28,1265,98.75,16,1.25,1281
1,QLD,162,Oxenford (Forde),145,32.81,297,67.19,442,98.66,6,1.34,448
1,QLD,316,Oxenford (Wright),154,29.22,373,70.78,527,99.25,4,0.75,531
1,QLD,177,Oxford Park,686,63.52,394,36.48,1080,99.82,2,0.18,1082
1,QLD,173,Oxley (Moreton),554,63.1,324,36.9,878,98.43,14,1.57,892
1,QLD,174,Oxley (Oxley),447,53.66,386,46.34,833,98.46,13,1.54,846
1,QLD,173,Oxley South (Moreton),175,60.76,113,39.24,288,97.3,8,2.7,296
1,QLD,174,Oxley South (Oxley),390,55.48,313,44.52,703,99.43,4,0.57,707
1,QLD,160,Pacific Paradise,695,36.25,1222,63.75,1917,98.36,32,1.64,1949
1,QLD,159,Pacific Pines,653,30.77,1469,69.23,2122,98.61,30,1.39,2152
1,QLD,159,Pacific Pines Central,273,32.23,574,67.77,847,99.18,7,0.82,854
1,QLD,159,Pacific Pines North (Fadden),236,33.29,473,66.71,709,99.02,7,0.98,716
1,QLD,316,Pacific Pines North (Wright),183,31.61,396,68.39,579,98.3,10,1.7,589
1,QLD,156,Paddington,780,65.11,418,34.89,1198,99.25,9,0.75,1207
1,QLD,174,Pallara,921,46.33,1067,53.67,1988,99.1,18,0.9,2006
1,QLD,171,Palm Beach,620,44.48,774,55.52,1394,98.31,24,1.69,1418
1,QLD,171,Palm Beach North,724,44.44,905,55.56,1629,98.73,21,1.27,1650
1,QLD,171,Palm Beach South,602,47.4,668,52.6,1270,98.53,19,1.47,1289
1,QLD,168,Palm Cove,146,33.95,284,66.05,430,99.08,4,0.92,434
1,QLD,165,Palm Island,323,75.12,107,24.88,430,99.54,2,0.46,432
1,QLD,161,Palmview,483,38.83,761,61.17,1244,98.34,21,1.66,1265
1,QLD,161,Palmwoods,623,35.8,1117,64.2,1740,98.75,22,1.25,1762
1,QLD,159,Paradise Lakes,197,27.75,513,72.25,710,98.07,14,1.93,724
1,QLD,159,Paradise Point,356,27.15,955,72.85,1311,99.09,12,0.91,1323
1,QLD,157,Park Avenue,247,22.64,844,77.36,1091,99.27,8,0.73,1099
1,QLD,162,Park Ridge (Forde),500,28.31,1266,71.69,1766,98.38,29,1.62,1795
1,QLD,316,Park Ridge (Wright),68,28.45,171,71.55,239,98.76,3,1.24,242
1,QLD,157,Parkhurst,254,23.22,840,76.78,1094,98.74,14,1.26,1108
1,QLD,168,Parramatta Park,949,59.09,657,40.91,1606,98.71,21,1.29,1627
1,QLD,161,Peachester,143,28.77,354,71.23,497,98.03,10,1.97,507
1,QLD,316,Peak Crossing,104,21.14,388,78.86,492,98.6,7,1.4,499
1,QLD,161,Pelican Waters,552,30.46,1260,69.54,1812,99.29,13,0.71,1825
1,QLD,167,Pentland,6,6.45,87,93.55,93,100,0,0,93
1,QLD,178,Peregian Beach,332,60.69,215,39.31,547,98.92,6,1.08,553
1,QLD,160,Peregian Springs,623,43.14,821,56.86,1444,98.77,18,1.23,1462
1,QLD,170,Perseverance,57,23.65,184,76.35,241,99.18,2,0.82,243
1,QLD,252,Petrie,471,33.81,922,66.19,1393,98.51,21,1.49,1414
1,QLD,166,Pialba North,520,24.61,1593,75.39,2113,98.92,23,1.08,2136
1,QLD,170,Pilton,15,16.13,78,83.87,93,98.94,1,1.06,94
1,QLD,165,Pimlico,450,37.53,749,62.47,1199,99.01,12,0.99,1211
1,QLD,159,Pimpama (Fadden),149,37.63,247,62.37,396,99,4,1,400
1,QLD,162,Pimpama (Forde),251,30.57,570,69.43,821,98.68,11,1.32,832
1,QLD,159,Pimpama Central,737,35.76,1324,64.24,2061,98.47,32,1.53,2093
1,QLD,159,Pimpama East,398,37.37,667,62.63,1065,98.79,13,1.21,1078
1,QLD,304,Pine Mountain,164,25.23,486,74.77,650,98.93,7,1.07,657
1,QLD,164,Pittsworth,213,12.29,1520,87.71,1733,99.43,10,0.57,1743
1,QLD,316,Plainland,130,21.24,482,78.76,612,98.23,11,1.77,623
1,QLD,155,Point Lookout,149,39.52,228,60.48,377,98.69,5,1.31,382
1,QLD,178,Pomona,600,41.1,860,58.9,1460,98.78,18,1.22,1478
1,QLD,168,Pormpuraaw,153,55.84,121,44.16,274,98.92,3,1.08,277
1,QLD,168,Port Douglas,403,36.24,709,63.76,1112,99.37,7,0.63,1119
1,QLD,168,Port Douglas PPVC,767,27.3,2043,72.7,2810,99.4,17,0.6,2827
1,QLD,170,Pratten,15,12.5,105,87.5,120,97.56,3,2.44,123
1,QLD,158,Proserpine,170,19.41,706,80.59,876,99.1,8,0.9,884
1,QLD,158,Proserpine PPVC,745,14.9,4254,85.1,4999,99.38,31,0.62,5030
1,QLD,311,Proston,52,13,348,87,400,99.75,1,0.25,401
1,QLD,177,Pullenvale,417,46.49,480,53.51,897,99.01,9,0.99,906
1,QLD,158,Queens Beach,66,25.1,197,74.9,263,99.25,2,0.75,265
1,QLD,167,Queenton,39,8.9,399,91.1,438,99.77,1,0.23,439
1,QLD,170,Quilpie,30,11.95,221,88.05,251,99.6,1,0.4,252
1,QLD,164,Quinalow,15,6.73,208,93.27,223,99.55,1,0.45,224
1,QLD,304,Raceview,594,29.66,1409,70.34,2003,98.86,23,1.14,2026
1,QLD,304,Raceview West,329,32.8,674,67.2,1003,98.92,11,1.08,1014
1,QLD,165,Railway Estate,375,38.15,608,61.85,983,98.89,11,1.11,994
1,QLD,178,Rainbow Beach,145,24.7,442,75.3,587,98.99,6,1.01,593
1,QLD,177,Rainworth,1208,65.65,632,34.35,1840,99.24,14,0.76,1854
1,QLD,164,Rangeville,750,38.05,1221,61.95,1971,99.39,12,0.61,1983
1,QLD,164,Rangeville North,173,37.45,289,62.55,462,98.93,5,1.07,467
1,QLD,165,Rasmussen,338,22.64,1155,77.36,1493,98.55,22,1.45,1515
1,QLD,316,Rathdowney,36,15.86,191,84.14,227,99.56,1,0.44,228
1,QLD,167,Ravenshoe,170,18.05,772,81.95,942,99.05,9,0.95,951
1,QLD,304,Raymonds Hill,340,36.17,600,63.83,940,98.43,15,1.57,955
1,QLD,156,Red Hill,283,65.21,151,34.79,434,99.31,3,0.69,437
1,QLD,174,Redbank,158,37.89,259,62.11,417,98.82,5,1.18,422
1,QLD,304,Redbank Plains (Blair),916,43.66,1182,56.34,2098,98.59,30,1.41,2128
1,QLD,174,Redbank Plains (Oxley),238,43.04,315,56.96,553,98.05,11,1.95,564
1,QLD,304,Redbank Plains East (Blair),419,39.31,647,60.69,1066,98.07,21,1.93,1087
1,QLD,174,Redbank Plains East (Oxley),447,40.02,670,59.98,1117,98.59,16,1.41,1133
1,QLD,174,Redbank South,432,39.06,674,60.94,1106,99.02,11,0.98,1117
1,QLD,175,Redcliffe,650,36.66,1123,63.34,1773,99.05,17,0.95,1790
1,QLD,175,Redcliffe PPVC,3398,28.7,8440,71.3,11838,99.38,74,0.62,11912
1,QLD,175,Redcliffe South,427,39.07,666,60.93,1093,98.91,12,1.09,1105
1,QLD,155,Redland Bay,409,29.09,997,70.91,1406,98.87,16,1.13,1422
1,QLD,155,Redland Bay South,677,28.96,1661,71.04,2338,98.94,25,1.06,2363
1,QLD,168,Redlynch,636,32.24,1337,67.76,1973,99.2,16,0.8,1989
1,QLD,171,Reedy Creek,507,35.83,908,64.17,1415,98.74,18,1.26,1433
1,QLD,171,Reedy Creek MCPHERSON PPVC,2491,29.39,5986,70.61,8477,99.2,68,0.8,8545
1,QLD,172,Reedy Creek MONCRIEFF PPVC,157,29.68,372,70.32,529,98.69,7,1.31,536
1,QLD,171,Reedy Creek South,547,37.78,901,62.22,1448,99.18,12,0.82,1460
1,QLD,316,Reedy Creek WRIGHT PPVC,579,27.49,1527,72.51,2106,99.39,13,0.61,2119
1,QLD,176,Regents Park,551,32.8,1129,67.2,1680,98.71,22,1.29,1702
1,QLD,168,Remote Mobile Team 1,465,74.4,160,25.6,625,99.21,5,0.79,630
1,QLD,167,Remote Mobile Team 1,268,30.04,624,69.96,892,99.55,4,0.45,896
1,QLD,170,Remote Mobile Team 1,34,18.78,147,81.22,181,100,0,0,181
1,QLD,157,Remote Mobile Team 1,25,12.02,183,87.98,208,100,0,0,208
1,QLD,311,Remote Mobile Team 1,12,8.82,124,91.18,136,100,0,0,136
1,QLD,178,Remote Mobile Team 1,2,8.7,21,91.3,23,100,0,0,23
1,QLD,168,Remote Mobile Team 2,584,76.04,184,23.96,768,99.61,3,0.39,771
1,QLD,170,Remote Mobile Team 2,11,9.48,105,90.52,116,99.15,1,0.85,117
1,QLD,167,Remote Mobile Team 2,100,46.95,113,53.05,213,98.16,4,1.84,217
1,QLD,168,Remote Mobile Team 3,186,73.52,67,26.48,253,99.61,1,0.39,254
1,QLD,170,Remote Mobile Team 3,7,24.14,22,75.86,29,100,0,0,29
1,QLD,167,Remote Mobile Team 3,12,15.38,66,84.62,78,100,0,0,78
1,QLD,168,Remote Mobile Team 4,726,52.69,652,47.31,1378,99.21,11,0.79,1389
1,QLD,168,Remote Mobile Team 5,69,52.67,62,47.33,131,100,0,0,131
1,QLD,174,Richlands East,800,49.78,807,50.22,1607,98.05,32,1.95,1639
1,QLD,167,Richmond,23,8.19,258,91.81,281,100,0,0,281
1,QLD,167,Richmond Hill,84,24.71,256,75.29,340,99.42,2,0.58,342
1,QLD,304,Ripley Valley,492,42.71,660,57.29,1152,99.31,8,0.69,1160
1,QLD,166,River Heads,123,16.21,636,83.79,759,99.09,7,0.91,766
1,QLD,304,Riverview,350,37.63,580,62.37,930,98.2,17,1.8,947
1,QLD,316,Roadvale,49,15.56,266,84.44,315,100,0,0,315
1,QLD,173,Robertson,379,42.06,522,57.94,901,99.01,9,0.99,910
1,QLD,171,Robina,744,35.68,1341,64.32,2085,99,21,1,2106
1,QLD,171,Robina North,242,30.75,545,69.25,787,99.37,5,0.63,792
1,QLD,171,Robina West,731,36.51,1271,63.49,2002,98.33,34,1.67,2036
1,QLD,310,Rochedale (Bonner),661,40.8,959,59.2,1620,99.14,14,0.86,1634
1,QLD,176,Rochedale (Rankin),127,45.2,154,54.8,281,98.6,4,1.4,285
1,QLD,176,Rochedale South,516,41.68,722,58.32,1238,98.57,18,1.43,1256
1,QLD,157,Rockhampton CAPRICORNIA PPVC,3365,18.62,14703,81.38,18068,99.35,118,0.65,18186
1,QLD,157,Rockhampton City,425,25.53,1240,74.47,1665,98.58,24,1.42,1689
1,QLD,311,Rockhampton FLYNN PPVC,287,11.74,2158,88.26,2445,99.55,11,0.45,2456
1,QLD,173,Rocklea,226,55.67,180,44.33,406,96.67,14,3.33,420
1,QLD,164,Rockville,145,20.31,569,79.69,714,98.89,8,1.11,722
1,QLD,310,Roles Hill,392,47.4,435,52.6,827,98.81,10,1.19,837
1,QLD,167,Rollingstone,87,15.68,468,84.32,555,98.75,7,1.25,562
1,QLD,170,Roma,138,16.49,699,83.51,837,99.64,3,0.36,840
1,QLD,170,Roma PPVC,318,11.83,2369,88.17,2687,99.44,15,0.56,2702
1,QLD,170,Roma South,146,19.86,589,80.14,735,99.19,6,0.81,741
1,QLD,311,Rosedale,40,11.2,317,88.8,357,99.72,1,0.28,358
1,QLD,304,Rosewood,394,22.71,1341,77.29,1735,99.2,14,0.8,1749
1,QLD,175,Rothwell,387,32.49,804,67.51,1191,98.43,19,1.57,1210
1,QLD,302,Rothwell LONGMAN PPVC,117,21.43,429,78.57,546,99.45,3,0.55,549
1,QLD,175,Rothwell PETRIE PPVC,2094,24.81,6346,75.19,8440,99.25,64,0.75,8504
1,QLD,311,Rubyvale,104,20.39,406,79.61,510,99.03,5,0.97,515
1,QLD,159,Runaway Bay,911,30.02,2124,69.98,3035,98.51,46,1.49,3081
1,QLD,159,Runaway Bay FADDEN PPVC,3634,20.68,13936,79.32,17570,99.35,115,0.65,17685
1,QLD,172,Runaway Bay MONCRIEFF PPVC,158,22.1,557,77.9,715,98.48,11,1.52,726
1,QLD,173,Runcorn,399,43.28,523,56.72,922,99.46,5,0.54,927
1,QLD,173,Runcorn East,508,43.72,654,56.28,1162,99.23,9,0.77,1171
1,QLD,173,Runcorn Heights (Moreton),805,43.7,1037,56.3,1842,98.98,19,1.02,1861
1,QLD,176,Runcorn Heights (Rankin),137,40.65,200,59.35,337,97.97,7,2.03,344
1,QLD,155,Russell Island,545,31.25,1199,68.75,1744,98.59,25,1.41,1769
1,QLD,304,Sadliers Crossing,445,37.55,740,62.45,1185,99.33,8,0.67,1193
1,QLD,173,Salisbury,1124,59.13,777,40.87,1901,99.11,17,0.89,1918
1,QLD,252,Samford,376,43.52,488,56.48,864,99.31,6,0.69,870
1,QLD,252,Samford Central,741,46.57,850,53.43,1591,99.13,14,0.87,1605
1,QLD,252,Samford PPVC,1706,36.46,2973,63.54,4679,99.22,37,0.78,4716
1,QLD,169,Sandgate,896,51.23,853,48.77,1749,98.65,24,1.35,1773
1,QLD,302,Sandstone Point,186,22.85,628,77.15,814,98.07,16,1.93,830
1,QLD,157,Sarina North,201,14.79,1158,85.21,1359,99.05,13,0.95,1372
1,QLD,157,Sarina PPVC,458,12.27,3274,87.73,3732,99.57,16,0.43,3748
1,QLD,157,Sarina South,25,12.02,183,87.98,208,100,0,0,208
1,QLD,175,Scarborough,529,39.89,797,60.11,1326,98.96,14,1.04,1340
1,QLD,175,Scarborough North,395,38.09,642,61.91,1037,99.71,3,0.29,1040
1,QLD,158,Seaforth,117,17.13,566,82.87,683,98.41,11,1.59,694
1,QLD,174,Serviceton South,654,48.16,704,51.84,1358,98.62,19,1.38,1377
1,QLD,163,Seven Hills,690,63.42,398,36.58,1088,98.73,14,1.27,1102
1,QLD,174,Seventeen Mile Rocks,933,52.95,829,47.05,1762,98.93,19,1.07,1781
1,QLD,162,Shailer Park,360,37.82,592,62.18,952,98.86,11,1.14,963
1,QLD,162,Shailer Park North,307,36.81,527,63.19,834,99.29,6,0.71,840
1,QLD,311,Sharon,88,15.88,466,84.12,554,99.28,4,0.72,558
1,QLD,173,Sherwood,919,61.31,580,38.69,1499,98.68,20,1.32,1519
1,QLD,169,Shorncliffe,610,55.96,480,44.04,1090,98.73,14,1.27,1104
1,QLD,304,Silkstone,770,36.75,1325,63.25,2095,98.87,24,1.13,2119
1,QLD,167,Silkwood,26,12.32,185,87.68,211,99.06,2,0.94,213
1,QLD,173,Sinnamon Park MORETON PPVC,621,41.48,876,58.52,1497,99.47,8,0.53,1505
1,QLD,174,Sinnamon Park OXLEY PPVC,3430,35.98,6104,64.02,9534,99.12,85,0.88,9619
1,QLD,177,Sinnamon Park RYAN PPVC,402,39.68,611,60.32,1013,99.31,7,0.69,1020
1,QLD,161,Sippy Downs East,410,41,590,59,1000,99.21,8,0.79,1008
1,QLD,160,Sippy Downs West (Fairfax),218,47.08,245,52.92,463,98.72,6,1.28,469
1,QLD,161,Sippy Downs West (Fisher),406,36.88,695,63.12,1101,97.78,25,2.22,1126
1,QLD,162,Slacks Creek (Forde),241,39.31,372,60.69,613,99.03,6,0.97,619
1,QLD,176,Slacks Creek (Rankin),588,39.1,916,60.9,1504,99.34,10,0.66,1514
1,QLD,158,Slade Point,298,30.69,673,69.31,971,97.98,20,2.02,991
1,QLD,168,Smithfield,255,40.09,381,59.91,636,99.38,4,0.63,640
1,QLD,167,Soldiers Hill,64,23.44,209,76.56,273,99.64,1,0.36,274
1,QLD,169,Somerset Hills,507,54.4,425,45.6,932,99.04,9,0.96,941
1,QLD,304,Somerset Regional PPVC,237,19.16,1000,80.84,1237,99.68,4,0.32,1241
1,QLD,163,South Brisbane,1059,62.29,641,37.71,1700,99.24,13,0.76,1713
1,QLD,311,South Gladstone,326,26.77,892,73.23,1218,99.27,9,0.73,1227
1,QLD,167,South Johnstone,61,19.87,246,80.13,307,97.77,7,2.23,314
1,QLD,311,South Kolan,46,10.04,412,89.96,458,100,0,0,458
1,QLD,167,South Mission Beach,164,31.72,353,68.28,517,98.85,6,1.15,523
1,QLD,164,South Toowoomba PPVC,2193,18.94,9388,81.06,11581,99.31,80,0.69,11661
1,QLD,164,Southbrook,51,12.85,346,87.15,397,99.25,3,0.75,400
1,QLD,171,Southern Gold Coast PPVC,4435,32.63,9158,67.37,13593,99.04,132,0.96,13725
1,QLD,172,Southport,732,43.88,936,56.12,1668,99.4,10,0.6,1678
1,QLD,172,Southport Central,545,41.29,775,58.71,1320,97.42,35,2.58,1355
1,QLD,159,Southport FADDEN PPVC,542,32.91,1105,67.09,1647,98.98,17,1.02,1664
1,QLD,171,Southport MCPHERSON PPVC,188,36.22,331,63.78,519,99.05,5,0.95,524
1,QLD,172,Southport MONCRIEFF PPVC,3435,32.27,7208,67.73,10643,99.22,84,0.78,10727
1,QLD,159,Southport North (Fadden),216,41.7,302,58.3,518,98.48,8,1.52,526
1,QLD,172,Southport North (Moncrieff),716,44.75,884,55.25,1600,98.83,19,1.17,1619
1,QLD,172,Southport West,161,42.71,216,57.29,377,99.47,2,0.53,379
1,QLD,178,Southside,494,20.77,1884,79.23,2378,99.04,23,0.96,2401
1,QLD,165,Special Hospital Team 1,123,31.46,268,68.54,391,94.67,22,5.33,413
1,QLD,176,Special Hospital Team 1,123,41.14,176,58.86,299,99.01,3,0.99,302
1,QLD,157,Special Hospital Team 1,90,29.8,212,70.2,302,98.37,5,1.63,307
1,QLD,304,Special Hospital Team 1,94,41.78,131,58.22,225,96.98,7,3.02,232
